Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-26 04:00:00-04:00,167.63,168.0,167.63,167.98,0,0.0,0.0
2024-08-26 05:00:00-04:00,167.96,168.09,167.96,168.01,0,0.0,0.0
2024-08-26 06:00:00-04:00,168.04,168.06,167.98,168.01,0,0.0,0.0
2024-08-26 07:00:00-04:00,168.04,168.04,167.55,167.6,0,0.0,0.0
2024-08-26 08:00:00-04:00,167.51,168.0681,166.96,167.69,0,0.0,0.0
2024-08-26 09:00:00-04:00,167.6,168.15,166.65,168.15,0,0.0,0.0
2024-08-26 09:30:00-04:00,168.32000732421875,169.3800048828125,167.0399932861328,167.07260131835938,2477725,0.0,0.0
2024-08-26 10:30:00-04:00,167.07000732421875,167.58279418945312,166.33999633789062,167.39500427246094,1020603,0.0,0.0
2024-08-26 11:30:00-04:00,167.38999938964844,167.8249969482422,167.22000122070312,167.70359802246094,819348,0.0,0.0
2024-08-26 12:30:00-04:00,167.74000549316406,168.13999938964844,167.72999572753906,167.91000366210938,594093,0.0,0.0
2024-08-26 13:30:00-04:00,167.91000366210938,168.08009338378906,167.47999572753906,167.9600067138672,684598,0.0,0.0
2024-08-26 14:30:00-04:00,167.9600067138672,168.30889892578125,167.89999389648438,168.00999450683594,762810,0.0,0.0
2024-08-26 15:30:00-04:00,168.02999877929688,168.11000061035156,167.63999938964844,167.97999572753906,1232393,0.0,0.0
2024-08-26 16:00:00-04:00,167.99,168.97,167.5683,167.99,0,0.0,0.0
2024-08-26 17:00:00-04:00,167.97,168.08,167.83,167.915,0,0.0,0.0
2024-08-26 18:00:00-04:00,167.8572,168.1,167.33,167.75,0,0.0,0.0
2024-08-26 19:00:00-04:00,167.73,168.05,167.73,167.9994,0,0.0,0.0
