Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-07 04:00:00-04:00,161.36,162.79,161.35,162.58,0,0.0,0.0
2024-08-07 05:00:00-04:00,162.57,163.35,162.4,163.35,0,0.0,0.0
2024-08-07 06:00:00-04:00,163.38,163.48,163.05,163.39,0,0.0,0.0
2024-08-07 07:00:00-04:00,163.4,163.65,163.11,163.4,0,0.0,0.0
2024-08-07 08:00:00-04:00,163.44,163.69,160.5112,162.485,0,0.0,0.0
2024-08-07 09:00:00-04:00,162.58,163.5,156.95,163.07,0,0.0,0.0
2024-08-07 09:30:00-04:00,163.27000427246094,164.30499267578125,162.33999633789062,163.91000366210938,4284210,0.0,0.0
2024-08-07 10:30:00-04:00,163.92999267578125,164.7899932861328,162.8000030517578,162.99000549316406,1922052,0.0,0.0
2024-08-07 11:30:00-04:00,163.00999450683594,163.07000732421875,161.5399932861328,162.77000427246094,1977208,0.0,0.0
2024-08-07 12:30:00-04:00,162.77999877929688,162.97000122070312,160.6199951171875,161.0500030517578,2074949,0.0,0.0
2024-08-07 13:30:00-04:00,161.05999755859375,161.7198944091797,160.24000549316406,160.8000030517578,1552524,0.0,0.0
2024-08-07 14:30:00-04:00,160.77999877929688,161.85000610351562,160.3249969482422,161.36000061035156,1830887,0.0,0.0
2024-08-07 15:30:00-04:00,161.33999633789062,161.85000610351562,160.38999938964844,160.72000122070312,2031519,0.0,0.0
2024-08-07 16:00:00-04:00,160.75,160.89,159.474,159.66,0,0.0,0.0
2024-08-07 17:00:00-04:00,159.64,160.75,159.2,159.83,0,0.0,0.0
2024-08-07 18:00:00-04:00,159.8,160.63,159.54,160.16,0,0.0,0.0
2024-08-07 19:00:00-04:00,160.5,160.75,158.11,159.8537,0,0.0,0.0
2024-08-08 04:00:00-04:00,160.34,161.06,160.25,160.71,0,0.0,0.0
2024-08-08 05:00:00-04:00,160.81,161.53,160.81,161.4,0,0.0,0.0
2024-08-08 06:00:00-04:00,161.3,161.45,160.69,161.11,0,0.0,0.0
2024-08-08 07:00:00-04:00,161.11,161.23,160.6,160.94,0,0.0,0.0
2024-08-08 08:00:00-04:00,160.89,161.9,159.5412,161.33,0,0.0,0.0
2024-08-08 09:00:00-04:00,161.61,163.42,161.48,162.47,0,0.0,0.0
2024-08-08 09:30:00-04:00,162.343994140625,164.67999267578125,162.02999877929688,164.66000366210938,3201454,0.0,0.0
2024-08-08 10:30:00-04:00,164.64999389648438,164.90969848632812,163.94000244140625,164.52000427246094,2070945,0.0,0.0
2024-08-08 11:30:00-04:00,164.55999755859375,165.5,164.22000122070312,165.13999938964844,939758,0.0,0.0
2024-08-08 12:30:00-04:00,165.14999389648438,165.27000427246094,164.57000732421875,165.23500061035156,834371,0.0,0.0
2024-08-08 13:30:00-04:00,165.24000549316406,165.34500122070312,164.77999877929688,164.85000610351562,1058184,0.0,0.0
2024-08-08 14:30:00-04:00,164.83999633789062,165.3300018310547,164.10499572753906,164.13999938964844,1381365,0.0,0.0
2024-08-08 15:30:00-04:00,164.16000366210938,164.6300048828125,163.4499969482422,163.83999633789062,2588612,0.0,0.0
2024-08-08 16:00:00-04:00,163.84,171.535,158.0034,164.34,0,0.0,0.0
2024-08-08 17:00:00-04:00,164.3,164.34,163.84,164.14,0,0.0,0.0
2024-08-08 18:00:00-04:00,164.13,164.42,164.06,164.35,0,0.0,0.0
2024-08-08 19:00:00-04:00,164.39,164.9,164.12,164.9,0,0.0,0.0
2024-08-09 04:00:00-04:00,164.11,164.6,163.76,164.59,0,0.0,0.0
2024-08-09 05:00:00-04:00,164.56,165.33,164.56,165.01,0,0.0,0.0
2024-08-09 06:00:00-04:00,165.0,165.2,164.63,165.12,0,0.0,0.0
2024-08-09 07:00:00-04:00,165.11,165.11,162.59,162.87,0,0.0,0.0
2024-08-09 08:00:00-04:00,162.88,165.3059,160.73,161.45,0,0.0,0.0
2024-08-09 09:00:00-04:00,161.43,162.74,160.57,161.72,0,0.0,0.0
2024-08-09 09:30:00-04:00,161.64500427246094,162.8800048828125,160.9499969482422,162.11000061035156,3381252,0.0,0.0
2024-08-09 10:30:00-04:00,162.11000061035156,162.38499450683594,160.92999267578125,161.6699981689453,1546435,0.0,0.0
2024-08-09 11:30:00-04:00,161.7100067138672,162.13999938964844,161.20010375976562,161.4499969482422,1059924,0.0,0.0
2024-08-09 12:30:00-04:00,161.4499969482422,163.05999755859375,161.29620361328125,163.05999755859375,1158486,0.0,0.0
2024-08-09 13:30:00-04:00,163.05999755859375,163.5,162.7899932861328,163.3800048828125,1254320,0.0,0.0
2024-08-09 14:30:00-04:00,163.375,164.30999755859375,163.1300048828125,164.25,1313598,0.0,0.0
2024-08-09 15:30:00-04:00,164.2449951171875,165.52000427246094,164.2449951171875,165.39999389648438,2063729,0.0,0.0
2024-08-09 16:00:00-04:00,165.4,165.68,164.7365,164.81,0,0.0,0.0
2024-08-09 17:00:00-04:00,164.81,167.686,164.81,165.0,0,0.0,0.0
2024-08-09 18:00:00-04:00,165.03,165.31,165.0,165.3,0,0.0,0.0
2024-08-09 19:00:00-04:00,165.13,165.6,165.11,165.6,0,0.0,0.0
