Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-26 04:00:00-04:00,220.0,220.94,219.38,219.7,0,0.0,0.0
2024-08-26 05:00:00-04:00,219.69,220.6,219.61,220.33,0,0.0,0.0
2024-08-26 06:00:00-04:00,220.39,220.55,220.09,220.31,0,0.0,0.0
2024-08-26 07:00:00-04:00,220.27,220.53,219.53,219.69,0,0.0,0.0
2024-08-26 08:00:00-04:00,219.73,220.9762,219.25,220.11,0,0.0,0.0
2024-08-26 09:00:00-04:00,220.2,221.235,214.45,218.71,0,0.0,0.0
2024-08-26 09:30:00-04:00,218.67999267578125,219.08999633789062,212.63009643554688,212.9600067138672,19424702,0.0,0.0
2024-08-26 10:30:00-04:00,212.9499969482422,213.85000610351562,211.58999633789062,213.50010681152344,10484785,0.0,0.0
2024-08-26 11:30:00-04:00,213.5,213.9499969482422,212.10000610351562,213.80999755859375,5751053,0.0,0.0
2024-08-26 12:30:00-04:00,213.80999755859375,214.36000061035156,212.63999938964844,212.75999450683594,4783173,0.0,0.0
2024-08-26 13:30:00-04:00,212.7899932861328,213.07000732421875,211.00999450683594,212.27999877929688,6574514,0.0,0.0
2024-08-26 14:30:00-04:00,212.25999450683594,213.27999877929688,212.15029907226562,212.84230041503906,4526793,0.0,0.0
2024-08-26 15:30:00-04:00,212.83999633789062,213.4499053955078,212.1999969482422,213.22999572753906,4318891,0.0,0.0
2024-08-26 16:00:00-04:00,213.24,217.47,212.5,213.0,0,0.0,0.0
2024-08-26 17:00:00-04:00,213.0,214.5317,201.0721,213.06,0,0.0,0.0
2024-08-26 18:00:00-04:00,213.02,213.15,212.58,212.89,0,0.0,0.0
2024-08-26 19:00:00-04:00,212.885,213.38,212.8,213.28,0,0.0,0.0
