Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-03 04:00:00-04:00,214.96,217.8,214.8,217.4,0,0.0,0.0
2024-09-03 05:00:00-04:00,217.4,217.98,214.53,216.0,0,0.0,0.0
2024-09-03 06:00:00-04:00,215.69,216.08,213.6,215.4,0,0.0,0.0
2024-09-03 07:00:00-04:00,215.3,216.0,214.4,215.69,0,0.0,0.0
2024-09-03 08:00:00-04:00,215.74,217.9548,213.5,216.42,0,0.0,0.0
2024-09-03 09:00:00-04:00,216.39,248.37,208.935,215.2,0,0.0,0.0
2024-09-03 09:30:00-04:00,216.375,219.89999389648438,212.5308074951172,218.07989501953125,28106444,0.0,0.0
2024-09-03 10:30:00-04:00,218.00999450683594,218.0500030517578,213.22999572753906,213.39999389648438,12910588,0.0,0.0
2024-09-03 11:30:00-04:00,213.39500427246094,215.67999267578125,213.27000427246094,215.6300048828125,6565147,0.0,0.0
2024-09-03 12:30:00-04:00,215.6199951171875,215.6199951171875,213.8800048828125,215.06900024414062,4980610,0.0,0.0
2024-09-03 13:30:00-04:00,215.07000732421875,215.11990356445312,211.77999877929688,212.02999877929688,6364520,0.0,0.0
2024-09-03 14:30:00-04:00,212.0399932861328,212.4949951171875,210.42999267578125,211.47999572753906,7313319,0.0,0.0
2024-09-03 15:30:00-04:00,211.4600067138672,211.63999938964844,209.64010620117188,210.63999938964844,5605503,0.0,0.0
2024-09-03 16:00:00-04:00,210.66,221.5486,198.9447,209.8,0,0.0,0.0
2024-09-03 17:00:00-04:00,208.4684,220.9882,199.2816,209.8441,0,0.0,0.0
2024-09-03 18:00:00-04:00,209.8,210.22,209.4,209.68,0,0.0,0.0
2024-09-03 19:00:00-04:00,209.685,209.81,209.0,209.0996,0,0.0,0.0
2024-09-04 04:00:00-04:00,209.18,209.4,207.8,208.22,0,0.0,0.0
2024-09-04 05:00:00-04:00,208.71,208.95,208.02,208.76,0,0.0,0.0
2024-09-04 06:00:00-04:00,208.71,209.41,208.7,209.05,0,0.0,0.0
2024-09-04 07:00:00-04:00,209.05,209.17,207.52,208.04,0,0.0,0.0
2024-09-04 08:00:00-04:00,208.08,218.175,207.4,208.42,0,0.0,0.0
2024-09-04 09:00:00-04:00,208.56,210.7579,208.29,210.63,0,0.0,0.0
2024-09-04 09:30:00-04:00,210.75999450683594,219.49000549316406,210.6199951171875,219.4149932861328,27379447,0.0,0.0
2024-09-04 10:30:00-04:00,219.38009643554688,221.3300018310547,218.75999450683594,219.80999755859375,14812184,0.0,0.0
2024-09-04 11:30:00-04:00,219.81500244140625,220.83999633789062,218.51600646972656,220.74000549316406,7876736,0.0,0.0
2024-09-04 12:30:00-04:00,220.7200927734375,222.22000122070312,220.7200927734375,220.9550018310547,8637924,0.0,0.0
2024-09-04 13:30:00-04:00,220.91000366210938,221.58999633789062,220.14999389648438,221.2100067138672,5256322,0.0,0.0
2024-09-04 14:30:00-04:00,221.2100067138672,221.38999938964844,217.5399932861328,218.58999633789062,7428754,0.0,0.0
2024-09-04 15:30:00-04:00,218.58999633789062,220.4250030517578,217.83250427246094,219.4499969482422,5327801,0.0,0.0
2024-09-04 16:00:00-04:00,219.46,221.9292,218.76,219.155,0,0.0,0.0
2024-09-04 17:00:00-04:00,219.2,231.8259,207.0733,219.36,0,0.0,0.0
2024-09-04 18:00:00-04:00,219.45,219.5,218.8,219.3099,0,0.0,0.0
2024-09-04 19:00:00-04:00,219.3,219.41,218.41,218.88,0,0.0,0.0
