Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-14 04:00:00-04:00,5.41,5.41,5.4,5.4,0,0.0,0.0,0.0
2024-08-14 05:00:00-04:00,5.4,5.44,5.4,5.44,0,0.0,0.0,0.0
2024-08-14 06:00:00-04:00,5.44,5.46,5.41,5.46,0,0.0,0.0,0.0
2024-08-14 07:00:00-04:00,5.44,5.46,5.42,5.42,0,0.0,0.0,0.0
2024-08-14 08:00:00-04:00,5.45,5.46,5.39,5.46,0,0.0,0.0,0.0
2024-08-14 09:00:00-04:00,5.47,5.49,5.39,5.39,0,0.0,0.0,0.0
2024-08-14 09:30:00-04:00,5.389999866485596,5.409900188446045,5.21999979019165,5.275000095367432,2408917,0.0,0.0,0.0
2024-08-14 10:30:00-04:00,5.275000095367432,5.289999961853027,5.230000019073486,5.235000133514404,1022561,0.0,0.0,0.0
2024-08-14 11:30:00-04:00,5.239999771118164,5.304999828338623,5.224999904632568,5.235000133514404,448284,0.0,0.0,0.0
2024-08-14 12:30:00-04:00,5.235000133514404,5.268799781799316,5.20989990234375,5.249800205230713,261927,0.0,0.0,0.0
2024-08-14 13:30:00-04:00,5.25,5.275000095367432,5.239999771118164,5.2600998878479,154113,0.0,0.0,0.0
2024-08-14 14:30:00-04:00,5.260200023651123,5.260200023651123,5.206099987030029,5.224999904632568,295641,0.0,0.0,0.0
2024-08-14 15:30:00-04:00,5.224999904632568,5.239999771118164,5.21999979019165,5.224999904632568,199562,0.0,0.0,0.0
2024-08-14 16:00:00-04:00,5.22,5.2596,5.22,5.2302,0,0.0,0.0,0.0
2024-08-14 17:00:00-04:00,5.2302,5.28,5.23,5.24,0,0.0,0.0,0.0
2024-08-14 18:00:00-04:00,5.23,5.26,5.2,5.22,0,0.0,0.0,0.0
2024-08-14 19:00:00-04:00,5.2399,5.24,5.21,5.23,0,0.0,0.0,0.0
2024-08-15 04:00:00-04:00,5.23,5.23,5.16,5.18,0,0.0,0.0,0.0
2024-08-15 05:00:00-04:00,5.18,5.18,5.13,5.14,0,0.0,0.0,0.0
2024-08-15 06:00:00-04:00,5.14,5.14,5.14,5.14,0,0.0,0.0,0.0
2024-08-15 07:00:00-04:00,5.14,5.21,5.14,5.2,0,0.0,0.0,0.0
2024-08-15 08:00:00-04:00,5.2,5.23,5.18,5.21,0,0.0,0.0,0.0
2024-08-15 09:00:00-04:00,5.23,5.2892,5.2,5.24,0,0.0,0.0,0.0
2024-08-15 09:30:00-04:00,5.25,5.295000076293945,5.230000019073486,5.275000095367432,782963,0.0,0.0,0.0
2024-08-15 10:30:00-04:00,5.271900177001953,5.309999942779541,5.264999866485596,5.295000076293945,587848,0.0,0.0,0.0
2024-08-15 11:30:00-04:00,5.289999961853027,5.309999942779541,5.275000095367432,5.30620002746582,766343,0.0,0.0,0.0
2024-08-15 12:30:00-04:00,5.304999828338623,5.305099964141846,5.25,5.264999866485596,887412,0.0,0.0,0.0
2024-08-15 13:30:00-04:00,5.2600998878479,5.279900074005127,5.105000019073486,5.135000228881836,1385636,0.0,0.0,0.0
2024-08-15 14:30:00-04:00,5.139900207519531,5.149899959564209,5.039999961853027,5.039999961853027,981604,0.0,0.0,0.0
2024-08-15 15:30:00-04:00,5.050000190734863,5.079999923706055,5.03000020980835,5.059999942779541,823389,0.0,0.0,0.0
2024-08-15 16:00:00-04:00,5.07,5.08,4.99,5.01,0,0.0,0.0,0.0
2024-08-15 17:00:00-04:00,4.99,5.14,4.98,5.14,0,0.0,0.0,0.0
2024-08-15 18:00:00-04:00,5.14,5.14,5.0706,5.1,0,0.0,0.0,0.0
2024-08-15 19:00:00-04:00,5.11,5.13,5.1,5.11,0,0.0,0.0,0.0
2024-08-16 05:00:00-04:00,5.15,5.15,5.15,5.15,0,0.0,0.0,0.0
2024-08-16 06:00:00-04:00,5.15,5.15,5.15,5.15,0,0.0,0.0,0.0
2024-08-16 07:00:00-04:00,5.15,5.197,5.15,5.197,0,0.0,0.0,0.0
2024-08-16 08:00:00-04:00,5.197,5.21,5.15,5.1896,0,0.0,0.0,0.0
2024-08-16 09:00:00-04:00,5.1896,5.1896,5.12,5.16,0,0.0,0.0,0.0
2024-08-16 09:30:00-04:00,5.199999809265137,5.21999979019165,5.139999866485596,5.165599822998047,982338,0.0,0.0,0.0
2024-08-16 10:30:00-04:00,5.160200119018555,5.179900169372559,5.119999885559082,5.119999885559082,445391,0.0,0.0,0.0
2024-08-16 11:30:00-04:00,5.130099773406982,5.199999809265137,5.119800090789795,5.195000171661377,148207,0.0,0.0,0.0
2024-08-16 12:30:00-04:00,5.199999809265137,5.210000038146973,5.175099849700928,5.200099945068359,286378,0.0,0.0,0.0
2024-08-16 13:30:00-04:00,5.210000038146973,5.28000020980835,5.210000038146973,5.269999980926514,729992,0.0,0.0,0.0
2024-08-16 14:30:00-04:00,5.269700050354004,5.309999942779541,5.260000228881836,5.305200099945068,1070765,0.0,0.0,0.0
2024-08-16 15:30:00-04:00,5.305099964141846,5.320000171661377,5.289999961853027,5.300000190734863,625195,0.0,0.0,0.0
2024-08-16 16:00:00-04:00,5.29,5.3,5.2503,5.2795,0,0.0,0.0,0.0
2024-08-16 17:00:00-04:00,5.2795,5.2795,5.2316,5.2693,0,0.0,0.0,0.0
2024-08-16 18:00:00-04:00,5.26,5.3,5.2,5.3,0,0.0,0.0,0.0
2024-08-16 19:00:00-04:00,5.3,5.3,5.2,5.25,0,0.0,0.0,0.0
