Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-05 04:00:00-04:00,5.14,5.58,4.65,4.68,0,0.0,0.0,0.0
2024-08-05 05:00:00-04:00,4.68,4.73,4.65,4.71,0,0.0,0.0,0.0
2024-08-05 06:00:00-04:00,4.71,4.71,4.56,4.58,0,0.0,0.0,0.0
2024-08-05 07:00:00-04:00,4.58,4.6,4.52,4.53,0,0.0,0.0,0.0
2024-08-05 08:00:00-04:00,4.53,4.76,4.45,4.4596,0,0.0,0.0,0.0
2024-08-05 09:00:00-04:00,4.4598,4.55,4.4,4.46,0,0.0,0.0,0.0
2024-08-05 09:30:00-04:00,4.409999847412109,4.779900074005127,4.400000095367432,4.679999828338623,5437064,0.0,0.0,0.0
2024-08-05 10:30:00-04:00,4.684999942779541,4.860000133514404,4.684999942779541,4.829899787902832,2991231,0.0,0.0,0.0
2024-08-05 11:30:00-04:00,4.824999809265137,4.929900169372559,4.810050010681152,4.920000076293945,2201600,0.0,0.0,0.0
2024-08-05 12:30:00-04:00,4.920000076293945,4.929999828338623,4.771900177001953,4.8282999992370605,2238601,0.0,0.0,0.0
2024-08-05 13:30:00-04:00,4.829999923706055,4.885000228881836,4.764999866485596,4.784999847412109,1090811,0.0,0.0,0.0
2024-08-05 14:30:00-04:00,4.784999847412109,4.797900199890137,4.659999847412109,4.729800224304199,960878,0.0,0.0,0.0
2024-08-05 15:30:00-04:00,4.730000019073486,4.760000228881836,4.675000190734863,4.744999885559082,655685,0.0,0.0,0.0
2024-08-05 16:00:00-04:00,4.75,4.84,4.73,4.81,0,0.0,0.0,0.0
2024-08-05 17:00:00-04:00,4.81,4.99,4.81,4.86,0,0.0,0.0,0.0
2024-08-05 18:00:00-04:00,4.86,4.89,4.81,4.85,0,0.0,0.0,0.0
2024-08-05 19:00:00-04:00,4.85,4.91,4.77,4.83,0,0.0,0.0,0.0
