Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-26 04:00:00-04:00,5.65,5.71,5.61,5.68,0,0.0,0.0,0.0
2024-08-26 05:00:00-04:00,5.68,5.68,5.645,5.66,0,0.0,0.0,0.0
2024-08-26 06:00:00-04:00,5.64,5.64,5.64,5.64,0,0.0,0.0,0.0
2024-08-26 07:00:00-04:00,5.64,5.69,5.64,5.66,0,0.0,0.0,0.0
2024-08-26 08:00:00-04:00,5.68,5.6991,5.65,5.67,0,0.0,0.0,0.0
2024-08-26 09:00:00-04:00,5.67,5.68,5.62,5.6798,0,0.0,0.0,0.0
2024-08-26 09:30:00-04:00,5.670000076293945,5.670000076293945,5.610000133514404,5.635000228881836,1132794,0.0,0.0,0.0
2024-08-26 10:30:00-04:00,5.635000228881836,5.649899959564209,5.590000152587891,5.620100021362305,1918774,0.0,0.0,0.0
2024-08-26 11:30:00-04:00,5.619999885559082,5.650000095367432,5.619999885559082,5.642099857330322,687421,0.0,0.0,0.0
2024-08-26 12:30:00-04:00,5.644999980926514,5.670000076293945,5.639999866485596,5.65500020980835,590010,0.0,0.0,0.0
2024-08-26 13:30:00-04:00,5.65500020980835,5.664999961853027,5.604000091552734,5.630099773406982,1219057,0.0,0.0,0.0
2024-08-26 14:30:00-04:00,5.638999938964844,5.6579999923706055,5.630000114440918,5.630199909210205,493187,0.0,0.0,0.0
2024-08-26 15:30:00-04:00,5.639999866485596,5.639999866485596,5.610000133514404,5.614999771118164,133805,0.0,0.0,0.0
2024-08-26 16:00:00-04:00,5.61,5.6499,5.61,5.63,0,0.0,0.0,0.0
2024-08-26 17:00:00-04:00,5.63,5.63,5.6,5.6094,0,0.0,0.0,0.0
2024-08-26 18:00:00-04:00,5.6094,5.62,5.59,5.62,0,0.0,0.0,0.0
2024-08-26 19:00:00-04:00,5.62,5.62,5.5718,5.58,0,0.0,0.0,0.0
2024-08-27 04:00:00-04:00,5.61,5.61,5.57,5.57,0,0.0,0.0,0.0
2024-08-27 05:00:00-04:00,5.6,5.6,5.6,5.6,0,0.0,0.0,0.0
2024-08-27 06:00:00-04:00,5.6,5.6,5.6,5.6,0,0.0,0.0,0.0
2024-08-27 07:00:00-04:00,5.6,5.6,5.55,5.55,0,0.0,0.0,0.0
2024-08-27 08:00:00-04:00,5.55,5.57,5.51,5.5592,0,0.0,0.0,0.0
2024-08-27 09:00:00-04:00,5.53,5.5699,5.51,5.53,0,0.0,0.0,0.0
2024-08-27 09:30:00-04:00,5.53000020980835,5.549499988555908,5.480000019073486,5.5,1842135,0.0,0.0,0.0
2024-08-27 10:30:00-04:00,5.5,5.519899845123291,5.460000038146973,5.474999904632568,924142,0.0,0.0,0.0
2024-08-27 11:30:00-04:00,5.474999904632568,5.5,5.449999809265137,5.499899864196777,1675080,0.0,0.0,0.0
2024-08-27 12:30:00-04:00,5.494999885559082,5.494999885559082,5.449999809265137,5.485000133514404,1291489,0.0,0.0,0.0
2024-08-27 13:30:00-04:00,5.485000133514404,5.510000228881836,5.46999979019165,5.489999771118164,445861,0.0,0.0,0.0
2024-08-27 14:30:00-04:00,5.491799831390381,5.519899845123291,5.484000205993652,5.507699966430664,446799,0.0,0.0,0.0
2024-08-27 15:30:00-04:00,5.503399848937988,5.510000228881836,5.489999771118164,5.510000228881836,237534,0.0,0.0,0.0
2024-08-27 16:00:00-04:00,5.51,5.53,5.48,5.49,0,0.0,0.0,0.0
2024-08-27 17:00:00-04:00,5.49,5.5,5.33,5.37,0,0.0,0.0,0.0
2024-08-27 18:00:00-04:00,5.34,5.3696,5.16,5.2507,0,0.0,0.0,0.0
2024-08-27 19:00:00-04:00,5.28,5.3,5.25,5.26,0,0.0,0.0,0.0
