Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-09 04:00:00-04:00,2.18,2.19,2.18,2.19,0,0.0,0.0,0.0
2024-09-09 05:00:00-04:00,2.19,2.2,2.19,2.2,0,0.0,0.0,0.0
2024-09-09 06:00:00-04:00,2.2,2.2,2.19,2.19,0,0.0,0.0,0.0
2024-09-09 07:00:00-04:00,2.2,2.2,2.18,2.185,0,0.0,0.0,0.0
2024-09-09 08:00:00-04:00,2.185,2.19,2.16,2.17,0,0.0,0.0,0.0
2024-09-09 09:00:00-04:00,2.1609,2.19,2.16,2.17,0,0.0,0.0,0.0
2024-09-09 09:30:00-04:00,2.180000066757202,2.190000057220459,2.150099992752075,2.1559998989105225,2070995,0.0,0.0,0.0
2024-09-09 10:30:00-04:00,2.150099992752075,2.1600000858306885,2.140000104904175,2.1600000858306885,1413919,0.0,0.0,0.0
2024-09-09 11:30:00-04:00,2.150099992752075,2.2100000381469727,2.150001049041748,2.190000057220459,2132859,0.0,0.0,0.0
2024-09-09 12:30:00-04:00,2.1900999546051025,2.2200000286102295,2.180000066757202,2.2049999237060547,1483139,0.0,0.0,0.0
2024-09-09 13:30:00-04:00,2.20989990234375,2.2170000076293945,2.190000057220459,2.2002999782562256,1077643,0.0,0.0,0.0
2024-09-09 14:30:00-04:00,2.201200008392334,2.2100000381469727,2.190000057220459,2.2049999237060547,965029,0.0,0.0,0.0
2024-09-09 15:30:00-04:00,2.2100000381469727,2.2200000286102295,2.200000047683716,2.2100000381469727,469086,0.0,0.0,0.0
2024-09-09 16:00:00-04:00,2.22,2.22,2.2,2.2,0,0.0,0.0,0.0
2024-09-09 17:00:00-04:00,2.21,2.2498,2.21,2.24,0,0.0,0.0,0.0
2024-09-09 18:00:00-04:00,2.25,2.25,2.2201,2.23,0,0.0,0.0,0.0
2024-09-09 19:00:00-04:00,2.23,2.23,2.22,2.23,0,0.0,0.0,0.0
