Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-27 04:00:00-04:00,2.535,2.535,2.535,2.535,0,0.0,0.0,0.0
2024-08-27 05:00:00-04:00,2.535,2.535,2.53,2.53,0,0.0,0.0,0.0
2024-08-27 06:00:00-04:00,2.53,2.53,2.495,2.495,0,0.0,0.0,0.0
2024-08-27 07:00:00-04:00,2.495,2.5,2.48,2.48,0,0.0,0.0,0.0
2024-08-27 08:00:00-04:00,2.48,2.5,2.47,2.48,0,0.0,0.0,0.0
2024-08-27 09:00:00-04:00,2.47,2.4799,2.46,2.46,0,0.0,0.0,0.0
2024-08-27 09:30:00-04:00,2.4800000190734863,2.4800000190734863,2.4100000858306885,2.449899911880493,2732787,0.0,0.0,0.0
2024-08-27 10:30:00-04:00,2.445199966430664,2.45989990234375,2.430000066757202,2.43969988822937,1299564,0.0,0.0,0.0
2024-08-27 11:30:00-04:00,2.432300090789795,2.440000057220459,2.4200000762939453,2.4398999214172363,921586,0.0,0.0,0.0
2024-08-27 12:30:00-04:00,2.434999942779541,2.440000057220459,2.4100000858306885,2.440000057220459,1148633,0.0,0.0,0.0
2024-08-27 13:30:00-04:00,2.4398999214172363,2.440000057220459,2.430000066757202,2.436000108718872,478030,0.0,0.0,0.0
2024-08-27 14:30:00-04:00,2.434999942779541,2.440000057220459,2.430000066757202,2.4398999214172363,189059,0.0,0.0,0.0
2024-08-27 15:30:00-04:00,2.434999942779541,2.440000057220459,2.430000066757202,2.434999942779541,341326,0.0,0.0,0.0
2024-08-27 16:00:00-04:00,2.44,2.45,2.42,2.4494,0,0.0,0.0,0.0
2024-08-27 17:00:00-04:00,2.4494,2.4494,2.34,2.36,0,0.0,0.0,0.0
2024-08-27 18:00:00-04:00,2.35,2.36,2.26,2.3298,0,0.0,0.0,0.0
2024-08-27 19:00:00-04:00,2.3198,2.33,2.31,2.3298,0,0.0,0.0,0.0
2024-08-28 04:00:00-04:00,2.33,2.33,2.3,2.33,0,0.0,0.0,0.0
2024-08-28 05:00:00-04:00,2.33,2.34,2.32,2.34,0,0.0,0.0,0.0
2024-08-28 06:00:00-04:00,2.34,2.4,2.34,2.38,0,0.0,0.0,0.0
2024-08-28 07:00:00-04:00,2.38,2.39,2.38,2.38,0,0.0,0.0,0.0
2024-08-28 08:00:00-04:00,2.385,2.39,2.37,2.39,0,0.0,0.0,0.0
2024-08-28 09:00:00-04:00,2.39,2.39,2.37,2.38,0,0.0,0.0,0.0
2024-08-28 09:30:00-04:00,2.380000114440918,2.390000104904175,2.3399999141693115,2.373699903488159,3266937,0.0,0.0,0.0
2024-08-28 10:30:00-04:00,2.375,2.3798999786376953,2.325000047683716,2.348900079727173,2397932,0.0,0.0,0.0
2024-08-28 11:30:00-04:00,2.349900007247925,2.3550000190734863,2.313999891281128,2.3399999141693115,1792490,0.0,0.0,0.0
2024-08-28 12:30:00-04:00,2.3399999141693115,2.380000114440918,2.325000047683716,2.3698999881744385,1600546,0.0,0.0,0.0
2024-08-28 13:30:00-04:00,2.359999895095825,2.380000114440918,2.3499999046325684,2.3782999515533447,2520164,0.0,0.0,0.0
2024-08-28 14:30:00-04:00,2.375,2.4000000953674316,2.369999885559082,2.369999885559082,1066978,0.0,0.0,0.0
2024-08-28 15:30:00-04:00,2.375,2.380000114440918,2.3550000190734863,2.359999895095825,743894,0.0,0.0,0.0
2024-08-28 16:00:00-04:00,2.36,2.4,2.36,2.39,0,0.0,0.0,0.0
2024-08-28 17:00:00-04:00,2.39,2.41,2.37,2.4,0,0.0,0.0,0.0
2024-08-28 18:00:00-04:00,2.4,2.4,2.37,2.39,0,0.0,0.0,0.0
2024-08-28 19:00:00-04:00,2.39,2.4,2.37,2.4,0,0.0,0.0,0.0
2024-08-29 04:00:00-04:00,2.4,2.4,2.39,2.4,0,0.0,0.0,0.0
2024-08-29 05:00:00-04:00,2.4,2.4,2.4,2.4,0,0.0,0.0,0.0
2024-08-29 06:00:00-04:00,2.4,2.41,2.395,2.395,0,0.0,0.0,0.0
2024-08-29 07:00:00-04:00,2.395,2.41,2.395,2.41,0,0.0,0.0,0.0
2024-08-29 08:00:00-04:00,2.41,2.42,2.38,2.42,0,0.0,0.0,0.0
2024-08-29 09:00:00-04:00,2.42,2.44,2.42,2.43,0,0.0,0.0,0.0
2024-08-29 09:30:00-04:00,2.430000066757202,2.430000066757202,2.4100000858306885,2.4100000858306885,1028001,0.0,0.0,0.0
2024-08-29 10:30:00-04:00,2.4100000858306885,2.440000057220459,2.4100000858306885,2.4398999214172363,1124620,0.0,0.0,0.0
2024-08-29 11:30:00-04:00,2.430299997329712,2.450000047683716,2.420099973678589,2.4209001064300537,859915,0.0,0.0,0.0
2024-08-29 12:30:00-04:00,2.424999952316284,2.430000066757202,2.4100000858306885,2.430000066757202,762185,0.0,0.0,0.0
2024-08-29 13:30:00-04:00,2.424999952316284,2.430000066757202,2.390000104904175,2.3949999809265137,1643205,0.0,0.0,0.0
2024-08-29 14:30:00-04:00,2.3949999809265137,2.4000000953674316,2.365000009536743,2.3822999000549316,1507435,0.0,0.0,0.0
2024-08-29 15:30:00-04:00,2.3850998878479004,2.3998000621795654,2.380000114440918,2.380000114440918,347465,0.0,0.0,0.0
2024-08-29 16:00:00-04:00,2.38,2.4,2.38,2.3993,0,0.0,0.0,0.0
2024-08-29 17:00:00-04:00,2.4,2.4,2.4,2.4,0,0.0,0.0,0.0
2024-08-29 18:00:00-04:00,2.4,2.4,2.3708,2.3708,0,0.0,0.0,0.0
2024-08-29 19:00:00-04:00,2.37,2.39,2.37,2.3896,0,0.0,0.0,0.0
