Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-09 04:00:00-04:00,400.0,406.0,400.0,405.43,0,0.0,0.0
2024-09-09 05:00:00-04:00,405.43,407.0,405.35,406.82,0,0.0,0.0
2024-09-09 06:00:00-04:00,406.82,407.18,406.18,406.86,0,0.0,0.0
2024-09-09 07:00:00-04:00,406.7,406.9,405.88,406.53,0,0.0,0.0
2024-09-09 08:00:00-04:00,406.63,407.031,402.6212,405.3,0,0.0,0.0
2024-09-09 09:00:00-04:00,405.3,409.01,402.045,407.385,0,0.0,0.0
2024-09-09 09:30:00-04:00,407.239990234375,408.6499938964844,404.0,404.30999755859375,3257394,0.0,0.0
2024-09-09 10:30:00-04:00,404.29010009765625,404.3800048828125,402.1600036621094,403.29998779296875,1679040,0.0,0.0
2024-09-09 11:30:00-04:00,403.2950134277344,405.5400085449219,403.1099853515625,405.430908203125,1010474,0.0,0.0
2024-09-09 12:30:00-04:00,405.40899658203125,405.94000244140625,404.5799865722656,405.20001220703125,1060529,0.0,0.0
2024-09-09 13:30:00-04:00,405.1736145019531,405.42999267578125,402.9700012207031,403.32000732421875,937667,0.0,0.0
2024-09-09 14:30:00-04:00,403.29998779296875,403.92999267578125,402.8299865722656,403.5,1536912,0.0,0.0
2024-09-09 15:30:00-04:00,403.5,405.9100036621094,403.3900146484375,405.7200012207031,1995406,0.0,0.0
2024-09-09 16:00:00-04:00,405.72,408.0,395.15,407.76,0,0.0,0.0
2024-09-09 17:00:00-04:00,407.77,424.5868,395.7596,408.145,0,0.0,0.0
2024-09-09 18:00:00-04:00,408.0,408.83,407.01,407.67,0,0.0,0.0
2024-09-09 19:00:00-04:00,407.345,407.92,407.02,407.37,0,0.0,0.0
