Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-04 04:00:00-04:00,220.83,220.96,220.21,220.55,0,0.0,0.0
2024-09-04 05:00:00-04:00,220.76,220.89,220.21,220.89,0,0.0,0.0
2024-09-04 06:00:00-04:00,220.89,221.45,220.85,221.05,0,0.0,0.0
2024-09-04 07:00:00-04:00,221.09,221.09,220.53,220.91,0,0.0,0.0
2024-09-04 08:00:00-04:00,220.89,228.355,219.78,221.0,0,0.0,0.0
2024-09-04 09:00:00-04:00,221.05,222.77,220.65,221.71,0,0.0,0.0
2024-09-04 09:30:00-04:00,221.4499969482422,221.7550048828125,217.47999572753906,218.63499450683594,13419708,0.0,0.0
2024-09-04 10:30:00-04:00,218.6300048828125,220.25,218.5399932861328,218.6800994873047,6164994,0.0,0.0
2024-09-04 11:30:00-04:00,218.69500732421875,219.96499633789062,218.02000427246094,219.92999267578125,3511069,0.0,0.0
2024-09-04 12:30:00-04:00,219.9199981689453,220.7843017578125,219.5399932861328,220.1199951171875,3078968,0.0,0.0
2024-09-04 13:30:00-04:00,220.10459899902344,221.11000061035156,220.07000732421875,220.91000366210938,3084195,0.0,0.0
2024-09-04 14:30:00-04:00,220.89999389648438,221.13999938964844,220.1699981689453,220.5500030517578,3235652,0.0,0.0
2024-09-04 15:30:00-04:00,220.5500030517578,221.4300994873047,220.4199981689453,220.7899932861328,4798702,0.0,0.0
2024-09-04 16:00:00-04:00,220.85,221.7,219.9133,220.66,0,0.0,0.0
2024-09-04 17:00:00-04:00,220.685,220.95,211.1001,220.905,0,0.0,0.0
2024-09-04 18:00:00-04:00,220.88,221.0,220.67,220.9,0,0.0,0.0
2024-09-04 19:00:00-04:00,220.81,221.0,219.24,220.12,0,0.0,0.0
2024-09-05 04:00:00-04:00,220.2,220.65,220.02,220.33,0,0.0,0.0
2024-09-05 05:00:00-04:00,220.33,220.5,219.89,219.91,0,0.0,0.0
2024-09-05 06:00:00-04:00,219.91,220.17,219.88,220.03,0,0.0,0.0
2024-09-05 07:00:00-04:00,220.0,221.37,220.0,220.8,0,0.0,0.0
2024-09-05 08:00:00-04:00,220.8,221.4,219.11,219.78,0,0.0,0.0
2024-09-05 09:00:00-04:00,219.755,229.0,217.88,221.68,0,0.0,0.0
2024-09-05 09:30:00-04:00,221.52000427246094,225.47999572753906,221.52000427246094,225.05999755859375,10704328,0.0,0.0
2024-09-05 10:30:00-04:00,225.0800018310547,225.38999938964844,222.3800048828125,222.47999572753906,4610709,0.0,0.0
2024-09-05 11:30:00-04:00,222.4600067138672,222.81959533691406,221.88999938964844,222.79519653320312,3171908,0.0,0.0
2024-09-05 12:30:00-04:00,222.7899932861328,223.14999389648438,222.33999633789062,222.38999938964844,2425313,0.0,0.0
2024-09-05 13:30:00-04:00,222.397705078125,223.75,222.37420654296875,223.33059692382812,2790012,0.0,0.0
2024-09-05 14:30:00-04:00,223.33999633789062,223.89999389648438,222.11000061035156,222.8300018310547,2545064,0.0,0.0
2024-09-05 15:30:00-04:00,222.82000732421875,223.3699951171875,221.8101043701172,222.39999389648438,3426613,0.0,0.0
2024-09-05 16:00:00-04:00,222.41,222.8,209.4246,222.33,0,0.0,0.0
2024-09-05 17:00:00-04:00,222.345,222.5,212.8457,222.35,0,0.0,0.0
2024-09-05 18:00:00-04:00,222.325,222.58,222.03,222.445,0,0.0,0.0
2024-09-05 19:00:00-04:00,222.49,222.49,222.05,222.38,0,0.0,0.0
2024-09-06 04:00:00-04:00,219.0,221.87,219.0,221.56,0,0.0,0.0
2024-09-06 05:00:00-04:00,221.63,221.74,220.75,221.11,0,0.0,0.0
2024-09-06 06:00:00-04:00,221.06,221.4,221.03,221.3,0,0.0,0.0
2024-09-06 07:00:00-04:00,221.3,222.1,220.95,221.3,0,0.0,0.0
2024-09-06 08:00:00-04:00,221.3,222.39,220.81,221.72,0,0.0,0.0
2024-09-06 09:00:00-04:00,221.69,224.5,220.695,224.0,0,0.0,0.0
2024-09-06 09:30:00-04:00,223.89999389648438,225.19659423828125,222.3800048828125,222.69000244140625,10837039,0.0,0.0
2024-09-06 10:30:00-04:00,222.6699981689453,223.02000427246094,220.8300018310547,221.25,6152793,0.0,0.0
2024-09-06 11:30:00-04:00,221.25,222.0677947998047,220.66200256347656,220.68569946289062,3892594,0.0,0.0
2024-09-06 12:30:00-04:00,220.6999969482422,221.63999938964844,220.4600067138672,220.97999572753906,3419148,0.0,0.0
2024-09-06 13:30:00-04:00,220.9499969482422,221.08999633789062,219.77000427246094,220.18780517578125,3000383,0.0,0.0
2024-09-06 14:30:00-04:00,220.19000244140625,221.47000122070312,219.82000732421875,221.05999755859375,3924346,0.0,0.0
2024-09-06 15:30:00-04:00,221.0625,221.5500030517578,220.13999938964844,220.91000366210938,4597875,0.0,0.0
2024-09-06 16:00:00-04:00,220.82,221.82,210.6299,219.975,0,0.0,0.0
2024-09-06 17:00:00-04:00,219.99,220.82,210.6299,219.88,0,0.0,0.0
2024-09-06 18:00:00-04:00,219.82,220.42,219.7773,220.2,0,0.0,0.0
2024-09-06 19:00:00-04:00,220.3,220.39,220.026,220.1,0,0.0,0.0
